nome_orgao_superior,mes,ano,gasto_total_mensal
MINISTERIO DAS RELACOES EXTERIORES,5,2017,24271846.98
MINISTERIO DAS RELACOES EXTERIORES,6,2017,29162378.17999999
MINISTERIO DAS RELACOES EXTERIORES,7,2017,20869924.480000027
MINISTERIO DAS RELACOES EXTERIORES,8,2017,21878372.07000002
MINISTERIO DAS RELACOES EXTERIORES,9,2017,20986391.319999997
MINISTERIO DAS RELACOES EXTERIORES,10,2017,19364117.400000025
MINISTERIO DAS RELACOES EXTERIORES,11,2017,20435972.430000026
MINISTERIO DAS RELACOES EXTERIORES,12,2017,38179050.169999935
MINISTERIO DE MINAS E ENERGIA,1,2011,79545841.37000015
MINISTERIO DE MINAS E ENERGIA,2,2011,32115079.499999948
MINISTERIO DE MINAS E ENERGIA,3,2011,42441516.90999984
MINISTERIO DE MINAS E ENERGIA,4,2011,36088866.29999995
MINISTERIO DE MINAS E ENERGIA,5,2011,53698085.30000007
MINISTERIO DE MINAS E ENERGIA,6,2011,47133774.93999989
MINISTERIO DE MINAS E ENERGIA,7,2011,43873321.230000146
MINISTERIO DE MINAS E ENERGIA,8,2011,51064477.720000036
MINISTERIO DE MINAS E ENERGIA,9,2011,36597339.260000005
MINISTERIO DE MINAS E ENERGIA,10,2011,111676036.02000228
MINISTERIO DE MINAS E ENERGIA,11,2011,66140902.89000041
MINISTERIO DE MINAS E ENERGIA,12,2011,76516323.63000003
MINISTERIO DE MINAS E ENERGIA,1,2012,53478423.27000003
MINISTERIO DE MINAS E ENERGIA,2,2012,47029268.299999915
MINISTERIO DE MINAS E ENERGIA,3,2012,79009822.50999986
MINISTERIO DE MINAS E ENERGIA,4,2012,70003059.859999
MINISTERIO DE MINAS E ENERGIA,5,2012,86956936.24999978
MINISTERIO DE MINAS E ENERGIA,6,2012,73846071.45999941
MINISTERIO DE MINAS E ENERGIA,7,2012,72637378.8399996
MINISTERIO DE MINAS E ENERGIA,8,2012,74704611.9999996
MINISTERIO DE MINAS E ENERGIA,9,2012,70529231.85999896
MINISTERIO DE MINAS E ENERGIA,10,2012,91204000.50000057
MINISTERIO DE MINAS E ENERGIA,11,2012,79132371.54999971
MINISTERIO DE MINAS E ENERGIA,12,2012,97995296.61999892
MINISTERIO DE MINAS E ENERGIA,1,2013,105423320.60000001
MINISTERIO DE MINAS E ENERGIA,2,2013,61335344.39999931
MINISTERIO DE MINAS E ENERGIA,3,2013,93892465.45999981
MINISTERIO DE MINAS E ENERGIA,4,2013,135790731.89999947
MINISTERIO DE MINAS E ENERGIA,5,2013,98493570.61999972
MINISTERIO DE MINAS E ENERGIA,6,2013,98232137.70999905
MINISTERIO DE MINAS E ENERGIA,7,2013,114431293.0699986
MINISTERIO DE MINAS E ENERGIA,8,2013,101461844.45000029
MINISTERIO DE MINAS E ENERGIA,9,2013,114878376.29999918
MINISTERIO DE MINAS E ENERGIA,10,2013,189869903.04999667
MINISTERIO DE MINAS E ENERGIA,11,2013,101780324.41999981
MINISTERIO DE MINAS E ENERGIA,12,2013,85775936.23000023
MINISTERIO DE MINAS E ENERGIA,1,2014,797783531.5500077
MINISTERIO DE MINAS E ENERGIA,2,2014,452099584.56999683
MINISTERIO DE MINAS E ENERGIA,3,2014,1775285939.5699914
MINISTERIO DE MINAS E ENERGIA,4,2014,348910619.3900014
MINISTERIO DE MINAS E ENERGIA,5,2014,1020356282.2300161
MINISTERIO DE MINAS E ENERGIA,6,2014,853830496.7000144
MINISTERIO DE MINAS E ENERGIA,7,2014,1321908187.4799774
MINISTERIO DE MINAS E ENERGIA,8,2014,3780187894.9699435
MINISTERIO DE MINAS E ENERGIA,9,2014,207786063.86000055
MINISTERIO DE MINAS E ENERGIA,10,2014,1058428311.6300151
MINISTERIO DE MINAS E ENERGIA,11,2014,107783928.48000078
MINISTERIO DE MINAS E ENERGIA,12,2014,1595328199.6799963
MINISTERIO DE MINAS E ENERGIA,1,2015,145592540.26999986
MINISTERIO DE MINAS E ENERGIA,2,2015,219000609.80999887
MINISTERIO DE MINAS E ENERGIA,3,2015,141025357.7999993
MINISTERIO DE MINAS E ENERGIA,4,2015,334322691.9500009
MINISTERIO DE MINAS E ENERGIA,5,2015,122790537.70000017
MINISTERIO DE MINAS E ENERGIA,6,2015,263483319.1499989
MINISTERIO DE MINAS E ENERGIA,7,2015,139248542.86999997
MINISTERIO DE MINAS E ENERGIA,8,2015,169551012.02000076
MINISTERIO DE MINAS E ENERGIA,9,2015,197000692.80999953
MINISTERIO DE MINAS E ENERGIA,10,2015,167347103.0699994
MINISTERIO DE MINAS E ENERGIA,11,2015,218008881.60999978
MINISTERIO DE MINAS E ENERGIA,12,2015,173444549.13999957
MINISTERIO DE MINAS E ENERGIA,1,2016,356887774.7000005
MINISTERIO DE MINAS E ENERGIA,2,2016,52207075.18999968
MINISTERIO DE MINAS E ENERGIA,3,2016,207033479.76000062
MINISTERIO DE MINAS E ENERGIA,4,2016,1064743758.719993
MINISTERIO DE MINAS E ENERGIA,5,2016,52539815.41999995
MINISTERIO DE MINAS E ENERGIA,6,2016,100092421.69999953
MINISTERIO DE MINAS E ENERGIA,7,2016,94280291.57999958
MINISTERIO DE MINAS E ENERGIA,8,2016,72220768.74000016
MINISTERIO DE MINAS E ENERGIA,9,2016,1025937928.6199874
MINISTERIO DE MINAS E ENERGIA,10,2016,66018609.02999969
MINISTERIO DE MINAS E ENERGIA,11,2016,1010403577.1500002
MINISTERIO DE MINAS E ENERGIA,12,2016,870438770.079997
MINISTERIO DE MINAS E ENERGIA,1,2017,40621882.020000026
MINISTERIO DE MINAS E ENERGIA,2,2017,172570439.39
MINISTERIO DE MINAS E ENERGIA,3,2017,141487526.1499999
MINISTERIO DE MINAS E ENERGIA,4,2017,113745662.04000002
MINISTERIO DE MINAS E ENERGIA,5,2017,124582716.04000022
MINISTERIO DE MINAS E ENERGIA,6,2017,140745936.72000068
MINISTERIO DE MINAS E ENERGIA,7,2017,116168605.70999986
MINISTERIO DE MINAS E ENERGIA,8,2017,122029930.64000034
MINISTERIO DE MINAS E ENERGIA,9,2017,108120997.38999999
MINISTERIO DE MINAS E ENERGIA,10,2017,136306719.87000036
MINISTERIO DE MINAS E ENERGIA,11,2017,127206304.99000041
MINISTERIO DE MINAS E ENERGIA,12,2017,219977155.01000082
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",1,2011,22301755.890000027
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",2,2011,24843701.030000024
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",3,2011,30189236.37000008
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",4,2011,35693560.51000012
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",5,2011,31742117.22000002
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",6,2011,28795991.57000011
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",7,2011,33249410.75000011
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",8,2011,33810946.48999999
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",9,2011,45700195.460000016
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",10,2011,49742633.96999994
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",11,2011,43420521.13999996
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",12,2011,72537242.71000007
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",1,2012,26424788.050000075
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",2,2012,31521273.440000106
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",3,2012,39990654.97999997
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",4,2012,44905243.63999993
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",5,2012,41360975.419999994
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",6,2012,38113506.96000006
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",7,2012,43656086.20000002
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",8,2012,41492467.89999997
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",9,2012,42454517.870000005
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",10,2012,39878062.21000004
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",11,2012,52037656.380000114
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",12,2012,97913936.88000007
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",1,2013,25717759.619999982
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",2,2013,35749004.21
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",3,2013,43936358.46000003
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",4,2013,45527724.05
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",5,2013,45802463.009999916
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",6,2013,43350211.00000001
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",7,2013,49235065.71000015
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",8,2013,43850195.5
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",9,2013,42696930.229999974
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",10,2013,44215731.92999995
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",11,2013,42880909.230000116
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",12,2013,77822340.05000019
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",1,2014,27863639.790000044
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",2,2014,43391850.01000002
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",3,2014,42340588.169999905
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",4,2014,42254430.680000044
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",5,2014,50364223.84999987
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",6,2014,34431807.31000001
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",7,2014,51483660.179999985
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",8,2014,43541207.30999993
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",9,2014,44456372.04999993
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",10,2014,39742559.02999999
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",11,2014,44187945.729999945
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",12,2014,71555395.66000001
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",1,2015,27790361.899999954
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",2,2015,34350492.30000007
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",3,2015,40494325.410000026
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",4,2015,33347520.610000048
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",5,2015,35843758.44000002
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",6,2015,43366324.99000005
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",7,2015,41132658.29999999
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",8,2015,36763372.509999976
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",9,2015,43092126.579999916
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",10,2015,38345681.38999999
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",11,2015,34216540.550000094
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",12,2015,67343056.3199999
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",1,2016,38165172.15
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",2,2016,21511116.48000003
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",3,2016,27389201.07999992
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",4,2016,26799703.459999975
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",5,2016,29176196.029999983
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",6,2016,26581169.96000005
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",7,2016,37584546.33000008
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",8,2016,28780018.74999997
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",9,2016,28804407.39999999
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",10,2016,43378469.100000136
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",11,2016,37253250.46000001
"MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR",12,2016,69332308.11000001
MINISTERIO DO DESENV. SOCIAL E AGRáRIO,1,2016,33386901.6
MINISTERIO DO DESENV. SOCIAL E AGRáRIO,2,2016,20301714.479999993
MINISTERIO DO DESENV. SOCIAL E AGRáRIO,3,2016,73017768.10000001
MINISTERIO DO DESENV. SOCIAL E AGRáRIO,4,2016,26433582.429999996
MINISTERIO DO DESENV. SOCIAL E AGRáRIO,5,2016,100618779.18999997
MINISTERIO DO DESENV. SOCIAL E AGRáRIO,6,2016,61750091.93000003
MINISTERIO DO DESENV. SOCIAL E AGRáRIO,7,2016,66270003.87
MINISTERIO DO DESENV. SOCIAL E AGRáRIO,8,2016,55428552.46
MINISTERIO DO DESENV. SOCIAL E AGRáRIO,9,2016,65273441.510000035
MINISTERIO DO DESENV. SOCIAL E AGRáRIO,10,2016,610582361.6800001
MINISTERIO DO DESENV. SOCIAL E AGRáRIO,11,2016,73468831.48000005
MINISTERIO DO DESENV. SOCIAL E AGRáRIO,12,2016,81405235.16
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,1,2011,23641250.87
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,2,2011,34701645.31999997
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,3,2011,30010393.08
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,4,2011,29647717.349999998
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,5,2011,32750454.779999997
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,6,2011,35835240.00000002
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,7,2011,31553382.850000005
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,8,2011,31144714.319999997
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,9,2011,32264169.010000017
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,10,2011,36857063.17
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,11,2011,31867719.760000013
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,12,2011,54059732.039999984
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,1,2012,12620813.020000005
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,2,2012,51428123.35999999
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,3,2012,33916473.760000005
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,4,2012,34599365.59000001
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,5,2012,42141349.889999986
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,6,2012,41171115.75999998
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,7,2012,37222000.97
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,8,2012,39241194.12000004
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,9,2012,33145113.46000002
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,10,2012,32034541.060000036
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,11,2012,33813693.83999999
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,12,2012,48019568.03999998
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,1,2013,39374967.92000001
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,2,2013,43255824.219999984
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,3,2013,47653807.730000034
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,4,2013,38420468.69999993
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,5,2013,54827974.62999996
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,6,2013,46005662.86000002
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,7,2013,48042445.61000002
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,8,2013,47167962.749999955
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,9,2013,42855637.58999999
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,10,2013,57852964.94000003
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,11,2013,28502763.16000001
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,12,2013,72847999.87999997
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,1,2014,28544417.5
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,2,2014,43023497.09000003
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,3,2014,26739258.510000005
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,4,2014,30753958.15999999
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,5,2014,35687708.27999994
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,6,2014,57964239.28
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,7,2014,31094713.799999967
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,8,2014,38334608.500000015
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,9,2014,39971654.78000005
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,10,2014,56698354.979999974
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,11,2014,52595213.83000009
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,12,2014,45955583.96000001
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,1,2015,39463060.640000015
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,2,2015,35553126.1
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,3,2015,40391575.76999997
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,4,2015,23057502.359999996
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,5,2015,61456299.03999999
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,6,2015,33592947.95999999
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,7,2015,36413497.70000001
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,8,2015,29639499.259999987
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,9,2015,46393196.04000002
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,10,2015,334818855.80000013
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,11,2015,47075477.40999999
MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME,12,2015,116273324.73
MINISTERIO DO DESENVOLVIMENTO AGRARIO,1,2011,48884030.51000003
MINISTERIO DO DESENVOLVIMENTO AGRARIO,2,2011,29307482.279999886
MINISTERIO DO DESENVOLVIMENTO AGRARIO,3,2011,86111646.25000004
MINISTERIO DO DESENVOLVIMENTO AGRARIO,4,2011,69890738.87999998
MINISTERIO DO DESENVOLVIMENTO AGRARIO,5,2011,66639838.57999995
MINISTERIO DO DESENVOLVIMENTO AGRARIO,6,2011,72021694.31999996
MINISTERIO DO DESENVOLVIMENTO AGRARIO,7,2011,95874721.06999993
MINISTERIO DO DESENVOLVIMENTO AGRARIO,8,2011,207212990.80999976
MINISTERIO DO DESENVOLVIMENTO AGRARIO,9,2011,104304639.19999994
MINISTERIO DO DESENVOLVIMENTO AGRARIO,10,2011,219340052.29000002
MINISTERIO DO DESENVOLVIMENTO AGRARIO,11,2011,112108848.03000006
MINISTERIO DO DESENVOLVIMENTO AGRARIO,12,2011,431200457.1400007
MINISTERIO DO DESENVOLVIMENTO AGRARIO,1,2012,77732758.49999996
MINISTERIO DO DESENVOLVIMENTO AGRARIO,2,2012,23464763.879999936
MINISTERIO DO DESENVOLVIMENTO AGRARIO,3,2012,75269334.74999994
MINISTERIO DO DESENVOLVIMENTO AGRARIO,4,2012,98462129.07999988
MINISTERIO DO DESENVOLVIMENTO AGRARIO,5,2012,190955548.1800006
MINISTERIO DO DESENVOLVIMENTO AGRARIO,6,2012,176593021.25999945
MINISTERIO DO DESENVOLVIMENTO AGRARIO,7,2012,163732330.48999962
MINISTERIO DO DESENVOLVIMENTO AGRARIO,8,2012,266076111.23000017
MINISTERIO DO DESENVOLVIMENTO AGRARIO,9,2012,66217607.220000066
MINISTERIO DO DESENVOLVIMENTO AGRARIO,10,2012,241291297.8200002
MINISTERIO DO DESENVOLVIMENTO AGRARIO,11,2012,210716240.42000076
MINISTERIO DO DESENVOLVIMENTO AGRARIO,12,2012,248251499.63999888
MINISTERIO DO DESENVOLVIMENTO AGRARIO,1,2013,148096407.06000042
MINISTERIO DO DESENVOLVIMENTO AGRARIO,2,2013,180502183.76
MINISTERIO DO DESENVOLVIMENTO AGRARIO,3,2013,189040596.86000055
MINISTERIO DO DESENVOLVIMENTO AGRARIO,4,2013,269897682.1200001
MINISTERIO DO DESENVOLVIMENTO AGRARIO,5,2013,260601250.54000124
MINISTERIO DO DESENVOLVIMENTO AGRARIO,6,2013,363552747.580001
MINISTERIO DO DESENVOLVIMENTO AGRARIO,7,2013,250754853.89000028
MINISTERIO DO DESENVOLVIMENTO AGRARIO,8,2013,378839768.8100004
MINISTERIO DO DESENVOLVIMENTO AGRARIO,9,2013,351876519.12999904
MINISTERIO DO DESENVOLVIMENTO AGRARIO,10,2013,390231324.5700008
MINISTERIO DO DESENVOLVIMENTO AGRARIO,11,2013,365441538.80999815
MINISTERIO DO DESENVOLVIMENTO AGRARIO,12,2013,258856539.37000045
MINISTERIO DO DESENVOLVIMENTO AGRARIO,1,2014,645331530.3700033
MINISTERIO DO DESENVOLVIMENTO AGRARIO,2,2014,515364849.44000006
MINISTERIO DO DESENVOLVIMENTO AGRARIO,3,2014,396271487.3299988
MINISTERIO DO DESENVOLVIMENTO AGRARIO,4,2014,541074441.2100002
MINISTERIO DO DESENVOLVIMENTO AGRARIO,5,2014,741073172.2899988
MINISTERIO DO DESENVOLVIMENTO AGRARIO,6,2014,170458606.91000012
MINISTERIO DO DESENVOLVIMENTO AGRARIO,7,2014,450502761.8200004
MINISTERIO DO DESENVOLVIMENTO AGRARIO,8,2014,1046090115.2400007
MINISTERIO DO DESENVOLVIMENTO AGRARIO,9,2014,109000698.26000006
MINISTERIO DO DESENVOLVIMENTO AGRARIO,10,2014,169490613.59999937
MINISTERIO DO DESENVOLVIMENTO AGRARIO,11,2014,273642258.2100001
MINISTERIO DO DESENVOLVIMENTO AGRARIO,12,2014,213572058.14999962
MINISTERIO DO DESENVOLVIMENTO AGRARIO,1,2015,137911273.0700006
MINISTERIO DO DESENVOLVIMENTO AGRARIO,2,2015,85831674.19000013
MINISTERIO DO DESENVOLVIMENTO AGRARIO,3,2015,92529314.9400002
MINISTERIO DO DESENVOLVIMENTO AGRARIO,4,2015,46428799.85000001
MINISTERIO DO DESENVOLVIMENTO AGRARIO,5,2015,179250078.65000057
MINISTERIO DO DESENVOLVIMENTO AGRARIO,6,2015,149080250.2800003
MINISTERIO DO DESENVOLVIMENTO AGRARIO,7,2015,102431558.57999977
MINISTERIO DO DESENVOLVIMENTO AGRARIO,8,2015,98449617.14000002
MINISTERIO DO DESENVOLVIMENTO AGRARIO,9,2015,85919725.9799997
MINISTERIO DO DESENVOLVIMENTO AGRARIO,10,2015,127317379.54000019
MINISTERIO DO DESENVOLVIMENTO AGRARIO,11,2015,170425741.09999993
MINISTERIO DO DESENVOLVIMENTO AGRARIO,12,2015,214487750.67999998
MINISTERIO DO DESENVOLVIMENTO AGRARIO,1,2016,190251568.19000003
MINISTERIO DO DESENVOLVIMENTO AGRARIO,2,2016,162084130.52999982
MINISTERIO DO DESENVOLVIMENTO AGRARIO,3,2016,255004241.65000042
MINISTERIO DO DESENVOLVIMENTO AGRARIO,4,2016,170936980.49999937
MINISTERIO DO DESENVOLVIMENTO AGRARIO,5,2016,273783861.69000036
MINISTERIO DO DESENVOLVIMENTO AGRARIO,6,2016,73064176.38000001
MINISTERIO DO DESENVOLVIMENTO AGRARIO,7,2016,86464777.24999985
MINISTERIO DO DESENVOLVIMENTO AGRARIO,8,2016,84379791.96999969
MINISTERIO DO DESENVOLVIMENTO AGRARIO,9,2016,120317941.80000018
MINISTERIO DO DESENVOLVIMENTO AGRARIO,10,2016,82249596.57000016
MINISTERIO DO DESENVOLVIMENTO AGRARIO,11,2016,113135727.00999992
MINISTERIO DO DESENVOLVIMENTO AGRARIO,12,2016,468761311.10000217
MINISTERIO DO DESENVOLVIMENTO SOCIAL,1,2017,203322889.39000008
MINISTERIO DO DESENVOLVIMENTO SOCIAL,2,2017,196723506.0299998
MINISTERIO DO DESENVOLVIMENTO SOCIAL,3,2017,241025183.18000048
MINISTERIO DO DESENVOLVIMENTO SOCIAL,4,2017,187211577.39000005
MINISTERIO DO DESENVOLVIMENTO SOCIAL,5,2017,208382833.58000073
MINISTERIO DO DESENVOLVIMENTO SOCIAL,6,2017,216237930.11000124
MINISTERIO DO DESENVOLVIMENTO SOCIAL,7,2017,182497072.70999902
MINISTERIO DO DESENVOLVIMENTO SOCIAL,8,2017,224281956.42000186
MINISTERIO DO DESENVOLVIMENTO SOCIAL,9,2017,214940327.6600011
MINISTERIO DO DESENVOLVIMENTO SOCIAL,10,2017,178451924.84999996
MINISTERIO DO DESENVOLVIMENTO SOCIAL,11,2017,283384061.1300005
MINISTERIO DO DESENVOLVIMENTO SOCIAL,12,2017,561153599.1000124
MINISTERIO DO ESPORTE,1,2011,4649110.619999998
MINISTERIO DO ESPORTE,2,2011,7309892.939999997
MINISTERIO DO ESPORTE,3,2011,18322187.80999999
MINISTERIO DO ESPORTE,4,2011,30386365.88
MINISTERIO DO ESPORTE,5,2011,27151296.16999999
MINISTERIO DO ESPORTE,6,2011,26577556.299999982
MINISTERIO DO ESPORTE,7,2011,16309305.849999998
MINISTERIO DO ESPORTE,8,2011,29042295.010000005
MINISTERIO DO ESPORTE,9,2011,21538880.52
MINISTERIO DO ESPORTE,10,2011,17624238.58000001
MINISTERIO DO ESPORTE,11,2011,13467329.88999999
MINISTERIO DO ESPORTE,12,2011,70501490.24999996
MINISTERIO DO ESPORTE,1,2012,7290333.859999991
MINISTERIO DO ESPORTE,2,2012,6385021.29
MINISTERIO DO ESPORTE,3,2012,10795460.53
MINISTERIO DO ESPORTE,4,2012,25349993.179999992
MINISTERIO DO ESPORTE,5,2012,17515530.48999999
MINISTERIO DO ESPORTE,6,2012,40596494.12000001
MINISTERIO DO ESPORTE,7,2012,20336409.55999997
MINISTERIO DO ESPORTE,8,2012,11694531.600000001
MINISTERIO DO ESPORTE,9,2012,14277894.48
MINISTERIO DO ESPORTE,10,2012,30205401.130000018
MINISTERIO DO ESPORTE,11,2012,7138981.070000004
MINISTERIO DO ESPORTE,12,2012,48249375.419999935
MINISTERIO DO ESPORTE,1,2013,9317705.840000005
MINISTERIO DO ESPORTE,2,2013,15255221.760000017
MINISTERIO DO ESPORTE,3,2013,25980788.30999998
MINISTERIO DO ESPORTE,4,2013,17217149.77
MINISTERIO DO ESPORTE,5,2013,84842728.04999994
MINISTERIO DO ESPORTE,6,2013,11722408.520000005
MINISTERIO DO ESPORTE,7,2013,24277849.63999999
MINISTERIO DO ESPORTE,8,2013,11668165.729999999
MINISTERIO DO ESPORTE,9,2013,22704260.4
